index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
25,2,7,5,http://www.thehindu.com/news/international/world/china-russia-sign-30year-gas-deal/article6033098.ece,c782fbdd9282c1eb56a5a40ca9f1ba64,No
26,2,7,6,http://www.thehindu.com/opinion/lead/making-a-mockery-of-domestic-gas-pricing/article4316958.ece,0d12ce9a697685b739ab3d0d6e0a1c55,Yes
27,2,7,7,http://www.thehindu.com/business/Industry/royal-dutch-shell-india-unit-to-invest-1-bn-for-lng-terminal/article4407536.ece,5c371e767057a36e802efddfdab20713,No
28,2,7,8,http://www.thehindu.com/business/Industry/ril-slams-dgh-move-to-snatch-gas-discoveries-as-arbitrary/article5130273.ece,fe37262ec6a37c17db568b19f79c6bb6,No
29,2,7,9,http://www.thehindu.com/business/Economy/govt-may-not-implement-gas-price-hike-retrospectively/article6082332.ece,1af7bca56c61ace301c0be21940ff5e7,No
30,2,7,10,http://www.thehindu.com/business/Economy/fourmember-committee-submits-report-on-new-gas-pricing-formula/article6419460.ece,3362098e704ced9b8b4f2c15f0d00fbf,No
31,2,2,1,http://www.thehindu.com/news/national/ril-in-fresh-trouble-as-cag-questions-ministry-on-gas-price-hike/article5097794.ece,e2a0420e7220ed7ae12bb3156774cdab,No
32,2,2,2,http://www.thehindu.com/business/Industry/ril-bp-seek-clarity-on-natural-gas-pricing/article4619713.ece,f044b1c05b54468ba1dffc53ad8d0aa4,No
33,2,2,3,http://www.thehindu.com/business/Industry/ril-to-give-up-kg-basin-gas-discovery-block/article6722726.ece,a16a91e9b76e41024230b794ef0918b7,No
34,2,2,4,http://www.thehindu.com/news/national/gas-pricing-issue-ril-favoured-by-upa-says-fir/article5689333.ece,4bfa07c7a30243e303f82d10dbf505ec,No
35,2,2,5,http://www.thehindu.com/news/national/gas-pricing-modi-talks-to-pradhan/article6139377.ece,56782aafd1ccddffd65088da2ef2bff3,No
36,2,2,6,http://www.thehindu.com/business/Industry/marginal-increase-in-reliance-q4-net-profit/article5925940.ece,46c6ced6d7cf686708906299ea069461,No
37,2,2,7,http://www.thehindu.com/news/national/government-to-moderate-gas-price-increase/article6178277.ece,a586969c5451eb031c0902008fff6206,No
38,2,2,8,http://www.thehindu.com/business/Industry/ril-contract-cant-be-terminated-moily-to-pm/article5722146.ece,adbd36b7996d86cab0e475efa8f8f2e5,No
39,2,2,9,http://www.thehindu.com/business/Industry/ril-to-begin-cbm-gas-production-from-next-year/article5597180.ece,16b8617b927a06f6ca1fc00f0baedef5,No
40,2,2,10,http://www.thehindu.com/business/Industry/why-pay-a-higher-price-if-ril-says-cost-of-gas-is-274mbtu/article5053054.ece,695bcb438e9b8dee43bc4f6ffe2afc6c,No
41,2,4,1,http://www.thehindu.com/business/Industry/fiscal-stability-contractual-sanctity-are-very-important/article5129291.ece,d27277a4a3d4b146bef8e27d8ba31e17,No
42,2,4,2,http://www.thehindu.com/news/national/iran-rejects-indias-plea-for-full-rupee-payment-for-oil-import/article5182797.ece,50205542807486530a6db8181d023581,No
43,2,4,3,http://www.thehindu.com/opinion/op-ed/gas-panel-fixed-formula-not-2014-price/article4905716.ece,c1aa37a21753ad60e131dd17dcb542f8,Yes
44,2,4,4,http://www.thehindu.com/news/national/rangarajan-panel-suggests-average-of-global-prices-for-gas/article4265817.ece,fcca321c237317ba8629721d7b7e4f64,No
45,2,4,5,http://www.thehindu.com/business/Economy/govt-to-consult-sg-ag-on-gas-price-moily/article5830214.ece,62b2a0c2e7b6d7f8a33e7abc4da0ce86,No
46,2,4,6,http://www.thehindu.com/opinion/lead/a-wrong-turn-on-energy/article4892113.ece,fea06a32b65c7e303da7b90edae8d767,Yes
47,2,4,7,http://www.thehindu.com/business/Industry/meagre-rise-in-ril-q2-net/article5233947.ece,d1b8c0adb0a2730c414ff3e517e1aa53,No
48,2,4,8,http://www.thehindu.com/business/Industry/gspc-seeks-usd-142-per-mmbtu-price-for-kg-basin-gas/article4598406.ece,2004d157b21b5e06b64d46674f20b110,No
49,2,4,9,http://www.thehindu.com/news/national/no-gas-from-kgd6-being-supplied-to-bangladesh-govt/article6241712.ece,c97a4371f644fb8145e4bf4fb11f472b,No
50,2,4,10,http://www.thehindu.com/business/Industry/india-seeks-to-step-up-ties-with-venezuela/article5163907.ece,5859571da357575f52cd0d35446b778f,No
51,2,5,1,http://www.thehindu.com/business/Industry/ongc-oil-output-jumps-10/article6538209.ece,7eb83160760e1a6d9725b7b764de7ec1,No
52,2,5,2,http://www.thehindu.com/business/Industry/ril-may-attract-781million-additional-penalty/article5119654.ece,116f40f3c44d7949cfd747ff2388445c,No
53,2,5,3,http://www.thehindu.com/business/Industry/govt-cannot-afford-timid-mindset-asserts-moily/article4956282.ece,3a160d216c12ebf97ec1a52141faa6f4,No
54,2,5,4,http://www.thehindu.com/business/Industry/kgd6-production-touches-new-low/article4606116.ece,4575be625444f94260c8a18c9c50e9c0,No
55,2,5,5,http://www.thehindu.com/news/national/oil-and-gas-players-hope-for-tax-incentives/article4449876.ece,1f9477eb03d4259395c5eb2f57e921ed,No
56,2,5,6,http://www.thehindu.com/business/Economy/gas-allocation-to-be-rejigged/article6186020.ece,91a99548ee0bec722b0f0f2fa24892e6,No
57,2,5,7,http://www.thehindu.com/news/national/official-who-acted-against-ril-relieved-of-powers/article5016381.ece,044124c166797df0a6e02032f79ce9ee,No
58,2,5,8,http://www.thehindu.com/news/cities/Delhi/delhi-acbs-role-restricted/article6333687.ece,427677e3791e45cc1b2d0e7467ff44f1,No
59,2,5,9,http://www.thehindu.com/news/national/hc-notice-to-delhi-on-plea-to-quash-fir-against-moily/article5993461.ece,7671e6f8b8e1a4b5730134e1768badb2,No
60,2,5,10,http://www.thehindu.com/business/Industry/rils-kgd6-output-slips-to-10-mmscmd/article5425460.ece,d151c589315b1bd02478f48b66c8ed9b,No
61,2,3,1,http://www.thehindu.com/business/Industry/rils-d55-gas-find-may-be-game-changer/article4756260.ece,59aa93a919116d7387d0d67e588da04d,No
62,2,3,2,http://www.thehindu.com/business/Industry/ril-partners-issue-arbitration-notice-to-centre/article5996519.ece,d609775a1c7b067ef5eaeaa57d5b9631,No
63,2,3,3,http://www.thehindu.com/news/national/sc-judge-recuses-himself-from-pil-on-gas-price-hike/article5109780.ece,0c3713cd50a8002b61f3d3379e963db7,No
64,2,3,4,http://www.thehindu.com/business/Industry/rilbp-meet-moily-seek-approvals-for-investments-worth-5-bn/article4431371.ece,3e7186899a37c21b3d414924100871e4,No
65,2,3,5,http://www.thehindu.com/business/Industry/ril-bp-slap-arbitration-notice-on-govt-for-gas-price-hike/article6182839.ece,cb575ccf5284ef0686430827beef5a44,No
66,2,3,6,http://www.thehindu.com/business/Industry/fuel-for-thought/article5056051.ece,8ad1d39963c8df9bdc6cec3be73eea28,No
67,2,3,7,http://www.thehindu.com/business/Economy/import-lobbies-threaten-every-petroleum-minister-says-moily/article4814393.ece,570988eb06733400fd595476eb8891f2,No
68,2,3,8,http://www.thehindu.com/business/Industry/contract-has-no-fixed-output-target-bpril/article5247993.ece,0a69c264eb239ba26a36de3e84170120,No
69,2,3,9,http://www.thehindu.com/business/Industry/reliance-industries-eyeing-petronas-stake-in-venezuela-project/article5577227.ece,b307c1e1af38c320e7aea0f292f08c25,No
70,2,3,10,http://www.thehindu.com/business/Economy/india-calls-for-asian-buyers-alliance-to-get-better-gas-price/article5418156.ece,75dfeee01ef78640b27c0495bd3a5a79,No
